Book,Title,Goodreads,Sentiment,Status,Flesch
787,Under Wellington s Command A Tale of the Peninsular War,0,0.122535,Neither,76.62588578358239
788,Vain Fortune A Novel,8,0.070074,Neither,83.50041213596671
789,Active Service,28,0.112054,Neither,77.47898072228773
790,Vandrad the Viking Or The Feud and the Spell,15,-0.079285,Neither,85.31151033022294
791,Via Crucis A Romance of the Second Crusade,0,0.170537,Neither,76.77923096995362
792,Viking Boys,1,0.294358,Neither,80.96319610464401
793,Voices in the Night,1,0.042756,Neither,77.66369785203031
794,Was It Right to Forgive A Domestic Romance,2,0.342048,Neither,81.24933332460319
795,Waynflete,0,0.223562,Neither,81.3740611538097
796,Wayside Courtships,1,0.198985,Neither,87.35729643935167
797,Weir of Hermiston An Unfinished Romance,0,0.101884,Neither,77.23100281275943
798,Well After All,0,0.150279,Neither,80.07309723243115
799,Westerfelt,0,0.044526,Neither,87.88501101691755
800,Adam Johnstone's Son,1,0.168333,Neither,84.5415998648381
801,What s Bred in the Bone,37,-7.41e-4,Neither,77.54917551320314
802,What Maisie Knew,5204,0.363179,Canonical novels,82.08094004018388
803,What Necessity Knows,0,0.210459,Neither,78.54046756817215
804,When London Burned a Story of Restoration Times and the Great Fire,0,0.171275,Neither,81.1147182598213
805,When the Birds Begin to Sing,0,0.079974,Neither,81.7517563145447
806,When the Sleeper Wakes,3677,-0.058357,Neither,75.49632631929536
807,When Valmond Came to Pontiac The Story of a Lost Napoleon Complete,0,0.228871,Neither,81.08599655414069
808,While the Billy Boils,55,-0.012113,Neither,83.12057395320029
809,White Turrets,0,0.464536,Neither,75.91117114580246
810,Who Goes There  The Story of a Spy in the Civil War,45,0.04385,Neither,84.65255592949946
811,Adventures in Toyland What the Marionette Told Molly,11,0.171828,Neither,84.15519158547536
812,Whoso Findeth a Wife,1,0.056682,Neither,70.21347601714587
813,With Buller in Natal Or  a Born Leader,0,0.126733,Neither,76.36102100382507
814,With Cochrane the Dauntless,56,0.14348,Neither,77.49117022238424
815,With Edged Tools,2,0.230379,Neither,76.84552359233894
816,With Frederick the Great A Story of the Seven Years War,0,0.148994,Neither,76.55293061147992
817,With Moore at Corunna,0,0.143052,Neither,74.56577935444164
818,With Rifle and Bayonet A Story of the Boer War,0,0.077623,Neither,76.70104640613923
819,Witness to the Deed,1,-0.022988,Neither,86.62043179319674
820,Wolfville,13,0.100985,Neither,83.71166211024969
821,Woman and Artist,1,0.436107,Neither,78.49173265921485
822,Against Odds A Detective Story,13,0.234759,Neither,78.55299941291472
823,Won By the Sword a tale of the Thirty Years War,0,0.277486,Neither,72.89399912919546
824,Wulf the Saxon A Story of the Norman Conquest,0,0.184689,Neither,77.36186522629961
825,Young Barbarians,3,0.384264,Neither,65.67471527952833
826,Young Blood,3,0.125425,Neither,81.57288112814105
827,Young Lives,5,0.595518,Neither,72.75212585099128
828,Young Tom Bowling The Boys of the British Navy,0,0.339645,Neither,70.69229744781299
829,Ziska The Problem of a Wicked Soul,126,0.365175,Neither,74.81084036684949
830,Zoraida Romance of the Harem and the Great Sahara,3,-0.138905,Neither,68.69668706357722
831,Agatha Webb,163,0.010764,Neither,78.6099820395985
832,Aletta A Tale of the Boer Invasion,1,0.088954,Neither,77.0571012367483
833,All's Well or Alice's Victory,3,0.279274,Neither,82.9276944887287
834,Almayer's Folly,1240,-0.076583,Neither,75.20942296379371
835,Amethyst,0,0.3735,Neither,81.20029484613028
836,A Change of Air,1,0.267011,Neither,83.36116658632851
837,Amusement Only,10,0.090073,Neither,86.16857419378431
838,An African Millionaire Episodes in the Life of the Illustrious Colonel Clay,114,0.235712,Neither,76.03936850342855
839,An American Girl in London,0,0.349703,Neither,72.52597064842851
840,An Artist in Crime,0,0.229548,Neither,82.24401129095563
841,An Englishwoman's Love Letters,12,0.371289,Bestsellers,84.94357610169592
842,An Interloper,1,0.044711,Neither,78.38745099539078
843,An Isle in the Water,5,0.091219,Neither,77.38827024543993
844,An Outcast of the Islands,679,-0.101784,Canonical novels,81.6354807566647
845,Annie o' the Banks o' Dee,0,0.177171,Neither,82.42065074927048
846,April's Lady A Novel,9,0.097719,Neither,83.75421184881677
